Event,Platform,White,Black,Result,WhiteElo,BlackElo,UTCDate,UTCTime,ECO,TimeControl,Termination,Link,Moves
Live Chess,Chess.com,filin7,dhawalplaysd4,1-0,1547,1510,2020.11.15,07:57:10,B01,180,filin7 won by resignation,Chess.com,e4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 Nc3 Qe7 Qc2 Bxc4+ Nge2 Nc6 b3 Nd4 Qb2 Bxe2 Nxe2 Nxe2 Bxe2 g6 d3 Bg7 Be3 Nh5 Qc2 Bxa1 O-O O-O Rxa1 Qf6 Bh6 Qxa1+ Bf1 Qg7 Bxg7
Live Chess,Chess.com,dhawalplaysd4,Shasan2101,1-0,1518,1446,2020.11.14,18:49:19,B23,180,dhawalplaysd4 won by checkmate,Chess.com,e4 c5 Nc3 Nc6 Bb5 e6 Bxc6 dxc6 f4 g6 Nf3 Bg7 d3 Ne7 Bd2 O-O Qe2 b5 a3 a6 e5 Nf5 Ne4 Nd4 Nxd4 cxd4 c3 dxc3 Bxc3 Bb7 h4 Re8 h5 Bf8 hxg6 fxg6 Nf6+ Kf7 Rxh7+ Bg7 Nxe8 Qxe8 O-O-O c5 g4 a5 f5 g5 f6 b4 Rxg7+ Kf8 Qh2 bxc3 Qh8#
Live Chess,Chess.com,devinanand,dhawalplaysd4,0-1,1430,1511,2020.11.14,18:42:45,B02,180,dhawalplaysd4 won by resignation,Chess.com,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Qf3 Qxf3 Nxf3 Nc6 Bc4 Bf5 c3 e6 O-O Bd6 d4 a6 a3 O-O Be3 Be4 Nd2 Bg6 Nf3 b5 Ba2 Bh5 Nd2 Rae8 Ne4 Bg6 Nxd6 cxd6 Bb1 d5 Bxg6 fxg6 Rad1 e5 dxe5 Rxe5 Bf4 Rxf4 g3 Rf6 Rd2 Kf7 Kg2 Ke6 f4 Re4 Kf3 g5 Kg2 gxf4 gxf4 Rfxf4 Kg3 Rxf1
Live Chess,Chess.com,dhawalplaysd4,xplozive,1-0,1505,1426,2020.11.14,18:35:58,B23,180,dhawalplaysd4 won by checkmate,Chess.com,e4 c5 Nc3 Nc6 Bb5 g6 Bxc6 bxc6 f4 Bg7 Nf3 c4 d3 Qb6 dxc4 d6 Qe2 Bxc3+ bxc3 Nf6 Bd2 Bb7 h3 c5 e5 Ne4 exd6 Qxd6 Rd1 O-O O-O Rad8 Be3 Qc7 Rxd8 Rxd8 Bf2 Nxc3 Qe3 Ne4 Re1 Nxf2 Qxf2 Qxf4 Qxc5 Bxf3 gxf3 Qxf3 Qf2 Qxf2+ Kxf2 Rd1 Rxd1 Kg7 Kf3 h6 Rd7 Kf6 Rxa7 g5 a4 Kg6 a5 Kh5 a6 e6 Rxf7 e5 Rb7 Kg6 a7 Kf5 a8=Q e4+ Ke3 Kg6 Qf8 Kh5 Rb6 Kh4 Qe8 Kxh3 Qxe4 Kg3 Rxh6 g4 Qxg4+ Kxg4 Rc6 Kf5 c5 Ke5 c4 Kf5 Rc8 Ke5 c6 Kf5 c7 Ke5 Rf8 Ke6 c8=Q+ Kd6 Qd8+ Ke6 Re8+ Kf5 Qe7 Kg6 Qf8 Kh5 Re7 Kg5 Rg7+ Kh6 Qh8#
Live Chess,Chess.com,ArmanSafaryan,dhawalplaysd4,1-0,1483,1499,2020.11.14,17:43:26,B01,180,ArmanSafaryan won by resignation,Chess.com,e4 d5 exd5 Nf6 d4 Nxd5 c4 Nf6 Nc3 e5 dxe5 Qxd1+ Kxd1 Nfd7 f4 Nc6 Nf3 Bb4 Bd3 O-O Kc2 Nb6 b3 g6 Bb2 Bg4 Raf1 Bxf3 Rxf3 Nd4+ Kd2 Nxf3+ gxf3 Bxc3+ Bxc3 Rfd8 Kc2 a6 Rg1 Nd7 h4 Nc5 Be2 Rd7 h5 Rad8 hxg6 hxg6 f5 Kg7 e6+ Rd4
Live Chess,Chess.com,dhawalplaysd4,BeastStats,1-0,1508,1434,2020.11.13,13:22:26,C45,180,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 exd4 c3 Nc6 Nf3 dxc3 Bc4 cxb2 Bxb2 d6 Qb3 Qe7 O-O Be6 Nbd2 Bxc4 Nxc4 O-O-O Rac1 Nf6 Qc2 Qxe4 Qxe4 Nxe4 Rfe1 Nf6 Ng5 Rd7 Bxf6 gxf6 Re8+ Rd8 Rxd8+ Nxd8 Ne4 Bh6 Rd1 Bg7 Ne3 Ne6 Ng4 f5 Nh6 Bxh6 Nc3 Re8 h3 Bg7 Nd5 b6 Ne3 f4 Nc2 a5 a4 Kb7 Na3 Bc3 Nb5 Bb4 Rc1 Nc5 h4 Re1+ Rxe1 Bxe1 Kh2 Nxa4 f3 Bxh4 Kh3 Bg3 Kg4 Nc5 Kf5 Kc6 Nd4+ Kd5 Nb5 a4 Nxc7+ Kc4 Ne8 a3 Nxd6+ Kb3 Nxf7 a2 Ne5 a1=Q Kf6 Qe1 Nc6 Qe3 Ne5 Nd7+ Nxd7 Qe8 Ne5 Bh4+ Kf5 Qe7 Ke4 Qf6 Nd3 Bg3 Ne5
Live Chess,Chess.com,dhawalplaysd4,CorporateChessGuy,0-1,1681,1960,2020.11.13,12:56:17,A45,60,CorporateChessGuy won on time,Chess.com,e4 Nf6 d4 Nxe4 Nf3 d5 Nc3 c6 Bd3 Nxc3 bxc3 h6 Be3 Bg4 Qd2 Nd7 Qe2 e6 h3 Bxf3 Qxf3 Nf6 O-O Qa5 Bd2 Qc7 Rad1 Bd6 c4 Bh2+ Kh1 Bd6 c5 Be7 Bf4 Qd8 Rde1 O-O Be5 Nh7 Re4 Bf6 Rg4 Bxe5 dxe5 Ng5 Qg3 f5 exf6 gxf6 h4 f5 Rf4 e5 Rb4 f4 Qg4 Qc8 Qxc8 Raxc8 hxg5 e4 Be2 hxg5 f3 Rf7
Live Chess,Chess.com,CorporateChessGuy,dhawalplaysd4,1-0,1957,1684,2020.11.13,12:51:18,A06,60,CorporateChessGuy won on time,Chess.com,e4 d5 Nf3 dxe4 Ng5 e5 Nxe4 Nc6 d3 Nf6 Nxf6+ Qxf6 Be3 Be6 a3 Bd6 g3 O-O-O Bg2 Qe7 O-O a6 Nd2 h6 b4 Qd7 Ne4 Ne7 Nxd6+ Qxd6 Qb1 c6 b5 axb5 a4 g6 axb5 cxb5 Qxb5 Nc6 Ra8+ Kc7 Qb6+ Kd7 Qxb7+ Ke8 Bxc6+ Bd7 Rxd8+ Kxd8 Bb6+ Ke7 Bxd7 Qxd7 Bc5+ Ke6 Qd5+
Live Chess,Chess.com,dhawalplaysd4,punesher98,1-0,1501,1446,2020.11.13,08:34:11,C01,180,dhawalplaysd4 won by checkmate,Chess.com,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Nf3 c6 Bf4 Bg4 Bd3 Bd6 Bg3 O-O O-O a5 a3 Bxg3 fxg3 Nbd7 h3 Bh5 Qd2 b5 Ne2 Ne4 Bxe4 dxe4 Nh4 Bxe2 Qxe2 Nf6 Rae1 Qxd4+ Kh1 Nd5 Qg4 Ne3 Rxe3 Qxe3 Nf5 h5 Qxg7#
Live Chess,Chess.com,dhawalplaysd4,MurineModel,1-0,1494,1470,2020.11.13,08:31:54,C45,180,dhawalplaysd4 won by resignation,Chess.com,e4 e5 d4 exd4 c3 dxc3 Bc4 Nc6 Nf3 d6 Qb3 Qe7 Nxc3 Na5 Qa4+ Nc6 O-O Be6 Bxe6 Qxe6 Nd5 Qd7 e5 dxe5 Re1 Qxd5 Rxe5+
Live Chess,Chess.com,dhawalplaysd4,anishnaik12,1-0,1486,1873,2020.11.12,17:11:16,C45,180,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 exd4 c3 Nc6 Nf3 d3 Bxd3 d6 Bc4 Nf6 O-O Be6 Nbd2 Be7 Qb3 Na5 Qb4 Nxc4 Nxc4 a5 Qxb7 O-O b3 Qd7 Nd4 Rfb8 Qc6 Bxc4 bxc4 Qg4 Bd2 Nxe4 h3 Qg6 Rfe1 Bh4 Qxe4 Qf6 Nf5 Bg5 Ne7+ Kh8 Bxg5 Qxg5 Nf5 g6 Qd4+ f6 Ng3 c5 Qxd6 Rd8 Qe7 Rd2 Rad1 Rxd1 Rxd1 Rg8 Rd7 Qh6 Kh2 g5 Ra7 Qg6 Rxa5 f5 Ra7 f4 Qe5+ Rg7 Ra8+
Live Chess,Chess.com,BeastStats,dhawalplaysd4,0-1,1388,1486,2020.11.12,16:33:29,B01,180,dhawalplaysd4 won by checkmate,Chess.com,e4 d5 exd5 Nf6 d4 Nxd5 Nf3 Nc6 Bc4 e6 Ne5 Bd7 Nxd7 Qxd7 O-O Nb6 Bb5 a6 Bxc6 Qxc6 Nc3 Bd6 Be3 Nc4 Rb1 O-O Qg4 Rad8 Bh6 g6 Qg5 f6 Qc1 Rf7 h3 g5 Bxg5 fxg5 Qxg5+ Rg7 Qxd8+ Bf8 f3 Re7 Rfe1 Nd2 Rbd1 Nxf3+ gxf3 Qxf3 Rf1 Rg7+ Kh2 Qg2#
Live Chess,Chess.com,dhawalplaysd4,Sh1kamaruu,0-1,1687,1720,2020.11.12,13:09:28,B10,60,Sh1kamaruu won by checkmate,Chess.com,e4 c6 Bc4 d5 exd5 cxd5 Bb3 Nf6 c4 Bg4 f3 Be6 cxd5 Bxd5 Nc3 Bxb3 Qxb3 b6 d4 e6 Nge2 Bd6 Be3 O-O O-O-O Qc7 h4 Nc6 Kb1 Na5 Qc2 Rac8 h5 Nc4 Bf2 Ba3 g4 Bxb2 g5 Bxc3 Nxc3 Na3+ Kb2 Nxc2 Kxc2 Qxc3+ Kb1 Qc2+ Ka1 Nd5 Rb1 Nc3 Rb2 Qa4 Be1 Nd1 Bd2 Nxb2 Kxb2 Qxd4+ Kb1 Qxd2 Ka1 Rc1+ Rxc1 Qxc1#
Live Chess,Chess.com,dhawalplaysd4,pmanna1096,0-1,1695,1731,2020.11.12,13:07:02,C45,60,pmanna1096 won on time,Chess.com,e4 e5 d4 exd4 c3 dxc3 Bc4 Nc6 Nf3 Nf6 e5 Ng4 O-O Bc5 Qb3 O-O Bxf7+ Rxf7 Ng5 Qe7 Nxc3 Bxf2+ Rxf2 Nxf2 Be3 Ng4 Nd5 Qxe5 Nf4 Qxg5 Ne6 Qxe3+ Qxe3 Nxe3 Nxc7 Rb8 Kh1 d5 Rd1 d4 Re1 Rxc7 h3 Re7 Kh2 Bf5 Re2 Rbe8 Rf2 d3 g3 d2 Rxd2 Nf1+ Kg1 Nxd2 Kg2 Bd3 h4 Re2+ Kg1 R8e3 Kh1 Rf2 Kg1 Rf1+ Kg2 Re2+ Kh3 Rh1+ Kg4 Rf2
Live Chess,Chess.com,Nicccooo,dhawalplaysd4,1-0,1739,1702,2020.11.12,13:05:51,B02,60,Nicccooo won by checkmate,Chess.com,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 d4 Bf5 c4 Qe4+ Be2 Nc6 Nf3 g5 d5 g4 O-O gxf3 Bxf3 Qd4 dxc6 Qxd1 Rxd1 bxc6 Bxc6+ Bd7 Bxd7+ Kd8 Bc6+ Kc8 Bxa8 Kb8 Bc6 e6 Rd8#
Live Chess,Chess.com,dhawalplaysd4,fire9399,1-0,1709,1680,2020.11.12,13:05:17,B07,60,dhawalplaysd4 won by checkmate,Chess.com,e4 d6 d4 Nd7 Nc3 e6 Nf3 Be7 Bd3 Ngf6 Be3 O-O Qd2 Ne8 h4 c6 h5 Nc7 h6 g6 Na4 f5 Qc3 fxe4 d5 Nxd5 Qg7#
Live Chess,Chess.com,tattooindude,dhawalplaysd4,1-0,1717,1701,2020.11.12,12:04:11,A00,60,tattooindude won by checkmate,Chess.com,d3 d5 Nd2 e5 e3 Nf6 Ne2 Nc6 h3 Be6 a3 Bd6 g4 Qe7 Ng3 h6 e4 d4 Be2 O-O Nf3 Rfd8 Bd2 a6 Qc1 Bc5 Rg1 b6 Bxh6 gxh6 Qxh6 Nh7 Nf5 Bxf5 gxf5+ Kh8 Qg7#
Live Chess,Chess.com,unipelo,dhawalplaysd4,1-0,1778,1709,2020.11.12,12:01:53,B01,60,unipelo won on time,Chess.com,e4 d5 exd5 Nf6 Bb5+ Bd7 Be2 Nxd5 Nf3 Nc6 d4 Bf5 O-O e6 c4 Nf6 Nc3 Bg4 Bg5 Bxf3 Bxf3 Nxd4 Bxb7 Rb8 Ba6 Rxb2 Re1 Nc2 Qe2 Nxa1 Qxb2 h6 Bxf6 gxf6 Rxa1 Rg8 g3 Qd6 Bb5+ Ke7 Rd1 Qe5 Qd2 f5 Qd7+ Kf6 Qd4 Qxd4 Rxd4 e5 Rd7 Ke6 Rxc7 Bd6 Bd7+ Kf6 Rxa7 Rg4 Nd5+ Kg5 h3 Rd4 Kg2 Rd1 Bxf5 Kxf5 g4+ Ke4 Ne3 Bc5 Nxd1 Bd4 Nb2 Kf4 Rxf7+ Ke4 Nd3 Kxd3 Rf3+
Live Chess,Chess.com,iulian170,dhawalplaysd4,0-1,1609,1716,2020.11.12,11:59:25,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Nf6 c4 c6 dxc6 Nxc6 Nc3 e6 Nf3 Bc5 d3 Ng4 Be3 Bxe3 fxe3 Nxe3 Qe2 Nf5 O-O-O Ncd4 Nxd4 Qxd4 g3 b6 Bg2 Rb8 Qe4 Bb7 Qxd4 Nxd4 Bxb7 Rxb7 Rhe1 O-O Ne2 Nf3 Rh1 Ng5 h4 Nf3 Rdf1 Ne5 d4 Nxc4 b3 Ne3 Rf3 Nd5 Nf4 Nxf4 Rxf4 Rc7+ Kb2 Rfc8 Rh2 a5 Rff2 f6 Re2 Rd8 Rxe6 Rxd4 Rxb6 Rcd7 Rg2 Rd2+ Rxd2 Rxd2+ Ka3 Rg2 Rb5 Rxg3 Rxa5 Rh3 Ra4 Kf7 Rc4 Kg6 Kb4 f5 a4 Re3 a5 Re8 Kc3 Rb8 b4 Re8 a6 Re3+
Live Chess,Chess.com,dhawalplaysd4,jonbing,1-0,1710,1696,2020.11.12,11:56:57,B00,60,dhawalplaysd4 won on time,Chess.com,e4 b6 d4 Bb7 Nc3 Nf6 Nf3 Nxe4 Qe2 Nxc3 bxc3 g6 Qe3 Bg7 Bc4 O-O h4 Nc6 h5 e6 hxg6 fxg6 Qd3 Qf6 Bh6 Na5 Bb3 Nxb3 axb3 Bxf3 Bxg7 Kxg7 gxf3 Qxf3 Qxf3 Rxf3 c4 Raf8 Rh2 c5 dxc5 bxc5 Rxa7 R8f7 Ke2 d6 Ra6 Rc3 Kd2 d5 Rxe6 d4 Rd6 Rcf3 Ke2 R3f5 Rd5 Re7+ Kf1 Rxd5 cxd5 Rd7 Rh4 Rxd5 f3 g5 Ke2 gxh4 c4 Rg5 f4 Rg6 Kf2 h3 Ke2 h2 Kd3
Live Chess,Chess.com,dhawalplaysd4,Jakub8830,0-1,1702,1761,2020.11.12,11:54:13,D00,60,Jakub8830 won on time,Chess.com,e4 d5 d4 dxe4 Nc3 f5 f3 exf3 Nxf3 g6 Bc4 Bg7 Bf4 Nc6 d5 Nb4 a3 Na6 Qe2 Nc5 Ng5 Bxc3+ bxc3 Ne4 Nxe4 fxe4 Qxe4 Bf5 Qe5 Nf6 h3 Qd6 g4 Qxe5+ Bxe5 Bxc2 Kd2 Be4 Rhe1 Bg2 h4 O-O-O g5 Nh5 Bxh8 Rxh8 Rxe7 a6 Rg1 Bf3 Rf1 Bg2 Rff7 Kb8 Rxc7 Rd8 Rxb7+ Ka8 Ra7+ Kb8 Rfb7+ Kc8 Rb6 Bxd5 Bxd5 Rxd5+ Kc2 Nf4 Rbxa6 Ne6 Ra8+ Kd7 R6a7+ Kd6 Ra6+ Ke5 Re8 Kf5 Rexe6 Rd8 Kb3 Kg4 Rf6 Kh5 Rf4 Rf8 Raf6 Rxf6 Rxf6 Kxh4 Rf7 Kxg5 Rxh7 Kf6 Rh1 g5 Rd1 Kf5 Rc1 Kg4 Rf1 Kh5 c4 g4 c5 Kh4 c6 Kh3 c7 g3 c8=Q+ Kh2 Qh8+ Kg2 Rh1 Kf2
Live Chess,Chess.com,roosed,dhawalplaysd4,0-1,1536,1709,2020.11.12,11:51:57,D00,60,dhawalplaysd4 won on time,Chess.com,d4 d5 e3 Bf5 Bd3 Bg6 f4 e6 Nf3 Nf6 O-O Nc6 c3 Bd6 Ne5 h5 Qc2 Bxd3 Qxd3 Ne4 Nd2 f5 Ng6 Rh6 Ne5 Bxe5 fxe5 Rg6 c4 dxc4 Qxc4 Qg5 Qe2 Nxd2 Bxd2 Qg4 Qf2 O-O-O Rac1 Rh8 h4 Qg3 Qe2 Qg4 Qf2 Qg3 Qe2 Qxh4 Qe1 Qg4 Qf2 Qg3 e4 Qxf2+ Rxf2 fxe4
Live Chess,Chess.com,Francekiller2004,dhawalplaysd4,0-1,1711,1704,2020.11.12,11:49:10,A00,60,dhawalplaysd4 won on time,Chess.com,b4 d5 Bb2 Nf6 a3 a6 g3 Nc6 Bg2 Bf5 d3 d4 e3 e6 exd4 Nxd4 Ne2 Nxe2 Qxe2 Rb8 O-O Bd6 Nd2 O-O Nc4 Re8 Rad1 b5 Nxd6 Qxd6 f4 Nd5 Kh1 e5 fxe5 Qe6 d4 f6 Rfe1 fxe5 dxe5 Rbd8 Bxd5 Rxd5 Rxd5 Qxd5+ Kg1 Kh8 Rd1 Qe4 Qxe4 Bxe4 Re1 Bf5 Re2 Kg8 Kf2 Kf7 Kf3 Kg6 Kf4 Be6 h4 Rf8+ Ke4 h5 Bd4 Bg4 Re3 Rf7 Bc5 Rf8 c4 Rf7 cxb5 axb5 Bd4 c6 Re1 Bf5+ Ke3 Bg4 Rc1 Rf3+ Ke2 Rxa3+ Kd2 Ra2+ Kd3 Ra3+ Kd2 Rxg3 Rxc6+ Kf5 e6 Rg2+ Kd3 Be2+ Kc2 Bc4+ Kc1 Bd5 Rc5 Rg1+
Live Chess,Chess.com,jayDK,dhawalplaysd4,0-1,1672,1695,2020.11.12,11:47:35,A06,60,dhawalplaysd4 won by resignation,Chess.com,e4 d5 Nf3 dxe4 Nh4 Nf6 d3 exd3 Bxd3 Nc6 g3 e5 O-O Bc5 Be3 b6 Bxc5 bxc5 Nc3 Bb7 Re1 Nd4 Bf1 g5 Bg2 Bxg2 Nxg2 g4 Kf1 Nf3 Re3 Qxd1+ Rxd1 Nxh2+ Ke2 Nf3 Rxf3 gxf3+ Kxf3 O-O Ne3 Rfe8 Nf5 e4+ Kg2 Kf8 Nb5 Rad8 Nxc7 Rxd1 Nxe8 Nxe8 Ne3 Ra1
Live Chess,Chess.com,dhawalplaysd4,yoshinorioshiro,1-0,1687,1613,2020.11.12,11:45:17,C00,60,dhawalplaysd4 won on time,Chess.com,e4 e6 d4 c5 dxc5 Qa5+ Nc3 Qxc5 Be3 Qc7 Nf3 a6 Bc4 b5 Bd3 Nc6 a3 Bb7 a4 b4 Na2 a5 Qd2 Nf6 e5 Ng4 Bf4 Bc5 O-O h6 Rfe1 g5 Bg3 O-O-O c3 d5 cxb4 Nxb4 Nxb4 Bxb4 Qe2 Bxe1 Rc1 Kb8 Rxc7 Kxc7 Nxe1 d4 Qc2+ Kb8 h3 Ne3 fxe3 dxe3 Qb3 Rd7 Bb5 Rc7 Qxe3 Rhc8 Kh2 Rc2 Nd3 Rxg2+ Kh1 Rxg3+ Kh2 Rxe3 Nf2 Re2 Kg3 Rxf2 Kg4 Rc5 Kh5
Live Chess,Chess.com,dhawalplaysd4,RdpC,1-0,1680,1648,2020.11.12,11:43:03,C45,60,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 Nc6 c3 exd4 Bc4 dxc3 Nf3 cxb2 Bxb2 Nf6 e5 d5 exf6 dxc4 fxg7 Bb4+ Nbd2 Rg8 O-O Be6 Re1 c3 Ng5 cxb2 Rxe6+ fxe6 Qh5+ Kd7 Qf7+ Qe7 Rd1 Bd6 Nde4 Rxg7 Nc5+ Kc8 Ngxe6 Rxf7 Nd7 Kxd7 Nxc7 Kxc7 Rf1 Qe2 h3
Live Chess,Chess.com,dhawalplaysd4,SRK7,0-1,1480,1527,2020.11.12,11:40:17,B00,180,SRK7 won by resignation,Chess.com,e4 e6 d4 b6 Nc3 Bb7 Nf3 Bb4 Bd3 h6 Bd2 Bxc3 Bxc3 Nf6 Qe2 O-O e5 Ne8 h4 Bxf3 Qxf3 d5 exd6 Nd7 Qe4 f5 Qf4 Nxd6 d5 e5 Qxe5 Re8 Qxe8+ Qxe8+ Be2 Nc5
Live Chess,Chess.com,laganrat,dhawalplaysd4,1-0,1649,1672,2020.11.12,05:36:58,B01,60,laganrat won on time,Chess.com,e4 d5 exd5 Nf6 d4 Nxd5 Nf3 Nc6 Bc4 Bf5 Bxd5 Qxd5 Nc3 Qd8 Bf4 e6 Qd2 Bd6 Bxd6 Qxd6 O-O O-O Rfe1 Rfd8 Nb5 Qd7 Rad1 a6 Nc3 Qe7 Ne5 Nxe5 Rxe5 f6 Ree1 e5 Qe3 Qf7 dxe5 Rxd1 Rxd1 fxe5 Re1 Bxc2 Qxe5 Rd8 Qe6 Qxe6 Rxe6 b5 g3 b4 Ne4 Bxe4 Rxe4 c5 Kg2 Kf7 Re5 c4 Ra5 c3 bxc3 bxc3 Rc5 Rd3 Kf1 Ke6 Ke2 Kd6 Rc4 Rd2+ Ke3 Kd5 Rxc3 Rxa2 Rd3+ Kc4 Rd4+ Kb5 Rd3 a5 Rd5+ Ka6 Rd4 Kb7 Rd6 Kc8 Rd4
Live Chess,Chess.com,MadhanSundhar1,dhawalplaysd4,0-1,1648,1681,2020.11.12,05:34:36,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Nf6 d4 Nxd5 Nf3 Nf6 c4 e6 Nc3 Bb4 Bd2 Nc6 Qc2 Bd7 Bd3 Qe7 d5 exd5+ Be3 d4 Nxd4 Nxd4 Qd2 Bxc3 Qxc3 Nf5 O-O-O Nxe3 fxe3 Qxe3+ Kb1 O-O-O Rhe1 Qc5 Qb3 a6 a3 Rde8 Rf1 Be6 h3 Rd8 g4 Nd7 g5 Nb6 Rc1 Rhe8 h4 Qd4 g6 Qxd3+ Qxd3 Rxd3 gxf7 Rf8 c5 Nd5 c6 bxc6 Rxc6 Bxf7 Rxa6 Nc3+
Live Chess,Chess.com,dhawalplaysd4,Komsomolitsa,0-1,1487,1507,2020.11.12,05:28:17,B00,180,Komsomolitsa won by checkmate,Chess.com,e4 d6 d4 e5 dxe5 Nc6 exd6 Bxd6 Nf3 Bg4 Nc3 h5 h3 Be6 Be3 Nf6 Bd3 Qd7 Qd2 a6 O-O-O b5 Rhe1 b4 Na4 O-O Nc5 Bxc5 Bxc5 Rfd8 e5 Nd5 a3 bxa3 Bxa3 Rdb8 c4 Ndb4 Bxb4 Rxb4 Bh7+ Kxh7 Qxd7 Rxc4+ Kb1 Bxd7 Rxd7 Rb8 Rxc7 Nxe5 Rxc4 Nxc4 Re7 Rxb2+ Kc1 Rxf2 Rxf7 Rxg2 Rc7 Nd6 Rc6 Ne4 Rxa6 Rg3 Ne5 Rxh3 Nf7 Rf3 Ra7 h4 Re7 Rf1+ Kc2 Ng3 Ng5+ Kh6 Nf7+ Kg6 Ne5+ Kf6 Rf7+ Kxe5 Rxf1 Nxf1 Kd3 h3 Ke2 h2 Kxf1 h1=Q+ Kf2 Qh5 Kg3 Qf5 Kg2 Ke4 Kh2 Qg5 Kh1 Ke3 Kh2 Kf2 Kh3 Qg3#
Live Chess,Chess.com,dhawalplaysd4,vireshnik,1-0,1495,1503,2020.11.12,05:26:51,C45,180,dhawalplaysd4 won by checkmate,Chess.com,e4 e5 d4 exd4 c3 dxc3 Bc4 Nc6 Nf3 d6 O-O Be7 Qb3 h6 Bxf7+ Kf8 Bh5 Qd7 Qf7#
Live Chess,Chess.com,dhawalplaysd4,dwyatt110,0-1,1486,1498,2020.11.12,05:19:52,B00,180,dwyatt110 won by checkmate,Chess.com,e4 f5 exf5 Nf6 Nf3 d5 Nc3 Bxf5 d4 e6 Bd3 Bd6 Qe2 O-O O-O Nbd7 Ng5 Qe7 Bxf5 exf5 Qxe7 Bxe7 Ne6 Rfc8 Bg5 c6 Rfe1 Bd6 Re2 h6 Bxf6 Nxf6 Rae1 Kf7 g3 Re8 Nf4 Ne4 f3 Bxf4 gxf4 Nf6 a4 Nh5 b4 Nxf4 Re3 Ng6 b5 f4 R3e2 Re7 bxc6 bxc6 a5 Rae8 Rxe7+ Rxe7 Rxe7+ Kxe7 Na4 Kd6 Nc5 Nh4 Kf2 Nf5 c3 g5 Nb7+ Kc7 Nc5 Kd6 Nb7+ Ke6 Nd8+ Kd7 Nf7 Ke6 Ne5 Kd6 Ke2 c5 Nf7+ Kc6 Ne5+ Kb5 dxc5 Kxc5 Nd3+ Kc4 Ne5+ Kxc3 Nd7 Nd4+ Kd1 Nxf3 Nb8 d4 Nc6 d3 Nxa7 Nd4 Nb5+ Nxb5 a6 Nc7 a7 Kd4 Kd2 Ke4 Kc1 f3 Kd2 f2 Kd1 f1=Q+ Kd2 Qf3 h4 Qe2+ Kc3 Qc2+ Kb4 d2 Ka5 d1=Q a8=Q+ Nxa8 Ka6 Qdb1 Ka7 Qca2#
Live Chess,Chess.com,samayraina,dhawalplaysd4,1-0,1204,1494,2020.11.12,04:55:07,A28,300,samayraina won by checkmate,Chess.com,c4 e5 Nc3 Nf6 Nf3 Nc6 d4 exd4 Nxd4 Bc5 e3 O-O Be2 d6 O-O Bd7 a3 Qe7 b4 Bxd4 exd4 Rfe8 Re1 a6 Bb2 Qf8 d5 Ne7 Bd3 Ng6 Ne4 Nxe4 Bxe4 Re7 Qf3 Ne5 Bxe5 Rxe5 Qg3 Qe7 f3 Re8 Ra2 Rg5 Bxh7+ Kxh7 Qh4+ Kg6 Rxe7 Rxe7 f4 Rg4 Qf2 Re4 g3 Bf5 Re2 Rxc4 Qf1 Bd3 Kg2 Bxe2 Qxe2 Rcxf4 h3 Rg5 h4 Rgg4 Kh3 Kh5 gxf4 f5 Qe6 Rxh4+ Kg3 Rg4+ Kf3 g6 Qd7 Kh4 Qh7#
Live Chess,Chess.com,Ric_Alonso,dhawalplaysd4,0-1,1610,1673,2020.11.12,04:07:14,A10,60,dhawalplaysd4 won by checkmate,Chess.com,c4 d5 Nc3 d4 Ne4 e5 d3 f5 Nd2 h5 b3 g5 Bb2 Nf6 Qc2 Nc6 O-O-O Be6 f3 a5 a4 b6 e4 Nb4 Qb1 f4 g3 Bd6 h4 Nd7 hxg5 Qxg5 g4 Nc5 gxh5 Rxh5 Rxh5 Qxh5 Ne2 Ncxd3+ Qxd3 Nxd3+ Kb1 Nf2 Nxf4 Qf7 Nxe6 Qxe6 Re1 d3 Bg2 Bb4 Bc1 Bxd2 Bxd2 Rd8 Be3 d2 Rd1 Nxd1 Kc2 Nxe3+ Kc3 Nxg2 b4 d1=Q b5 Rd3+ Kb2 Qd2+ Kb1 Qc3 Ka2 Rd2+ Kb1 Qb2#
